Places_ID_2019,City,City_Alt,ACS Bike-to-Work Mode Share,Land Area, Population ,ACS Target,ACS Normalized Score,ACS Ridership Points,SMS Recreation Riding,SMS Points,Community Survey Ridership Score,Total ridership score,Average Fatalities All Mode,All Mode Fatality Rate,All Mode Fatality Points,Average Fatalities Bike,Bike Fatality Rate,Bike Fatality Points,All Mode Injuries,All Mode Injury Rate,All Mode Injury Points,Bike Injuries,Bike Injury Rate,Bike Injury Points,All mode safety points,Bike Safety Points,Community Survey Safety Score,Total Safety Points,City Snapshot Points,Community Survey Acceleration Score,Total Acceleration Points,BNA,BNA Points,Community Survey Network Score,Total Nework Points,Percent Communities of Concern,Number Underserved Communities,Average BNA,BNA Underserved Communities,BNA Gap,BNA Tier,BNA Target,Distance,BNA Points,ACS Bike-to-Work Mode Share Men,ACS Bike-to-Work Mode Share Women,ACS Gap,ACS Tier,ACS_Target,Distance,ACS Points,Total Reach Points,Bonus,Total Ponts
269,"O'FALLON, MISSOURI","O'FALLON, MO",0.20%,29.2,"85,246",20.80%,0.7,0,21.70%,3.6,1.8,1.8,,,,,,,,,,,,,2.5,2.5,2.5,2.5,,1.6,0.3,12.6,1,1.6,1.1,2.6,2,10.4,18.7,-8.4,,,,,0,0,0,1,-0.02,0.02,1.3,1.3,0,1.4
5141,"WEST JORDAN, UTAH","WEST JORDAN, UT",0.30%,32.5,"111,937",17.20%,1.6,0.1,12.60%,2.1,,0.9,3.8,0.3,4,0,0,5,,,,,,,2,2.5,,1.8,,,,16.1,1,,0.8,2.2,2,19.4,8.3,11.1,,,,,0,0,0,1,-0.02,0.02,1.3,1.3,0,1.2
3447,"GILLETTE, WYOMING","GILLETTE, WY",0.20%,19,"31,783",26.30%,0.8,0,13.90%,2.3,,0.9,1.8,0.6,3,0,0,5,,,,,,,1.5,2.5,,1.6,,,,22.9,2,,1.6,13,3,21,16.5,4.5,2,-20,24.5,1.1,0,0,0,1,-0.02,0.02,1.8,1.3,0,1.4
254,"NEW ULM, MINNESOTA","NEW ULM, MN",0.80%,9.9,"13,249",26.30%,2.2,0.1,14.80%,2.5,2.1,1.5,0.4,0.3,4,0,0,5,,,,,,,2,2.5,3.2,2.4,,2.1,0.4,38.2,2,2.4,2.1,7.1,1,41.4,39.4,2,,,,,0.01,0,0.01,2,-0.05,0.06,1.3,1.3,0,1.5
182,"KALISPELL, MONTANA","KALISPELL, MT",0.70%,11.6,"21,992",26.30%,2,0.1,14.00%,2.3,2.5,1.5,0.6,0.3,4,0,0,5,,,,,,,2,2.5,2.4,2.3,,1.9,0.4,35.4,2,2.4,2.1,3.7,1,34.8,9.4,25.4,,,,,0.01,0,0.01,2,-0.05,0.06,1.3,1.3,0,1.5
1587,"MERIDIAN, IDAHO","MERIDIAN, ID",0.70%,26.8,"91,917",20.80%,3,0.1,13.10%,2.2,,0.9,2.4,0.3,4,0,0,5,,,,,,,2,2.5,,1.8,,,,6,1,,0.8,3.4,1,7.7,3.9,3.8,,,,,0.01,0,0.01,2,-0.05,0.06,1.3,1.3,0,1.2
1520,"HILO, HAWAII","HILO, HI",0.50%,53.4,"45,703",12.60%,3.8,0.2,13.70%,2.3,,1,4,0.9,2,0.2,20.6,3,,,,,,,1,1.5,,1,,,,35.4,2,,1.6,3,1,34.2,43.8,-9.6,,,,,0.01,0,0.01,2,-0.05,0.06,1.3,1.3,0,1.2
295,"PORTSMOUTH, NEW HAMPSHIRE","PORTSMOUTH, NH",1.00%,15.6,"21,644",26.30%,3.2,0.2,16.40%,2.7,2.5,1.6,1.2,0.6,3,0,0,5,,,,,,,1.5,2.5,2.5,2.1,,2.8,0.6,18.1,1,2.2,1.2,5.3,1,11.4,11.2,0.1,,,,,0.01,0,0.01,2,-0.05,0.06,1.3,1.3,0,1.4
236,"MONTEBELLO, CALIFORNIA","MONTEBELLO, CA",0.60%,8.3,"63,468",26.30%,1.5,0.1,11.40%,1.9,,0.8,4.6,0.7,3,0.4,28.6,2,,,,,,,1.5,1,,1,,,,22.7,2,,1.6,1.5,1,16.3,12,4.4,,,,,0.01,0,0.01,2,-0.05,0.06,1.3,1.3,0,1.2
646,"CONCORD, NEW HAMPSHIRE","CONCORD, NH",0.30%,64.2,"42,717",11.50%,2.3,0.1,12.80%,2.1,2.4,1.4,2.4,0.6,3,0,0,5,,,,,,,1.5,2.5,2.9,2.2,,2.6,0.5,11.1,1,2.6,1.3,6.9,2,8.7,9.4,-0.7,,,,,0,0,0,1,-0.02,0.02,1.3,1.3,0,1.3
669,"ROSWELL, GEORGIA","ROSWELL, GA",0.10%,40.7,"94,239",12.60%,0.9,0,16.40%,2.7,2.4,1.6,6.2,0.7,3,0.2,32.8,2,,,,,,,1.5,1,2.4,1.5,,2.6,0.5,12.8,1,2.7,1.3,5.7,5,11,5.7,5.3,3,-15,20.3,1.2,0,0,0,1,-0.02,0.02,1.5,1.3,0,1.2
379,"TEMPE, ARIZONA","TEMPE, AZ",4.20%,39.9,"178,339",17.20%,24.2,1.2,16.30%,2.7,2.9,2.2,21.4,1.2,2,0.8,2.3,4,,,,,,,1,2,2.6,1.7,,2.8,0.6,30.2,2,3.1,2.2,17.2,31,24.4,17,7.4,2,-20,27.4,0.7,0.05,0.03,0.02,3,-0.6,0.62,3,1.3,0,1.6
307,"RENO, NEVADA","RENO, NV",0.90%,103,"239,732",7.80%,8.5,0.4,15.10%,2.5,2.8,1.7,16.6,0.7,3,0.8,8.4,4,,,,,,,1.5,2,2.5,1.9,,3,0.6,26.3,2,3,2.2,15.3,35,22.4,18.1,4.3,2,-20,24.3,1.2,0.01,0.01,0,2,-0.05,0.05,1.6,1.3,0,1.5
28,"BEAVERTON, OREGON","BEAVERTON, OR",1.00%,18.7,"95,710",26.30%,3.6,0.2,18.60%,3.1,2.4,1.8,3.8,0.4,4,0,0,5,,,,,,,2,2.5,2.7,2.3,,2.4,0.5,27.1,2,2.7,2.1,7.7,13,22.9,18.6,4.3,2,-20,24.3,1.2,0.01,0.01,0,2,-0.05,0.05,1.6,1.3,0,1.6
53,"BURKE, VIRGINIA","BURKE, VA",0.20%,8.6,"42,710",26.30%,0.5,0,15.20%,2.5,2.1,1.4,0,0,5,0,0,5,,,,,,,2.5,2.5,2.7,2.5,,2,0.4,14.8,1,2.6,1.3,4,2,15.8,13.6,2.2,,,,,0,0,0,1,-0.02,0.02,1.3,1.3,0,1.4
450,"CEDAR RAPIDS, IOWA","CEDAR RAPIDS, IA",0.50%,70.8,"130,330",11.50%,4.4,0.2,18.50%,3.1,2.7,1.9,4.6,0.4,4,0,0,5,,,,,,,2,2.5,2.9,2.4,,3.4,0.7,20.4,2,3.2,2.2,11.2,14,20.4,16.2,4.2,2,-20,24.2,1.2,0.01,0,0.01,2,-0.05,0.06,1.5,1.3,0,1.7
3390,"FRANKLIN, TENNESSEE","FRANKLIN, TN",0.00%,41.2,"72,990",12.60%,0.2,0,15.10%,2.5,,1,3.2,0.4,4,0,0,5,,,,,,,2,2.5,,1.8,,,,24.3,2,,1.6,6.7,3,19,16.1,2.9,3,-15,17.9,1.7,0,0,0,,,,,1.3,0,1.4
4628,"SILOAM SPRINGS, ARKANSAS","SILOAM SPRINGS, AR",0.50%,11.1,"16,311",26.30%,1.6,0.1,10.50%,1.7,2.1,1.2,1,0.6,3,0,0,5,,,,,,,1.5,2.5,2.8,2.2,3.2,2.3,3,11.9,1,2.5,1.3,0,0,7.8,,,,,,,0.01,0,0.01,2,-0.05,0.06,1.3,1.3,0.5,2.3
1416,"BUTTE, MONTANA","BUTTE, MT",0.50%,716.2,"33,645",5.70%,9.2,0.5,14.90%,2.5,,1.2,1.8,0.5,3,0,0,5,,,,,,,1.5,2.5,,1.6,,,,32.9,2,,1.6,2.6,1,32.7,16.4,16.3,,,,,0.01,0,0.01,2,-0.05,0.06,1.3,1.3,0,1.4
92,"CONCORD, NORTH CAROLINA","CONCORD, NC",0.00%,60.3,"87,607",11.50%,0.3,0,13.20%,2.2,,0.9,8.2,0.9,2,0,0,5,,,,,,,1,2.5,,1.4,,,,11.4,1,,0.8,11.7,9,7.8,4.8,2.9,3,-15,17.9,1.7,0,0,0,,,,,1.3,0,1.1
89,"COLUMBIA, SOUTH CAROLINA","COLUMBIA, SC",0.70%,132.2,"132,236",7.80%,8.1,0.4,13.80%,2.3,2.2,1.5,18.8,1.4,2,0.8,23.3,2,,,,,,,1,1,1.6,1.1,,1.9,0.4,20.6,2,2.1,2,28.8,60,20.3,16,4.3,2,-20,24.3,1.2,0.01,0,0.01,2,-0.05,0.06,1.5,1.3,0,1.3
310,"RICHFIELD, UTAH","RICHFIELD, UT",1.10%,5.7,"7,589",37.00%,2.6,0.1,13.30%,2.2,,0.9,0.8,1.1,2,0,0,5,,,,,,,1,2.5,,1.4,,,,43.1,3,,2.4,0,0,39.4,,,,,,,0.02,0.01,0.01,2,-0.05,0.06,1.2,1.2,0,1.5
632,"SIOUX CITY, IOWA","SIOUX CITY, IA",0.30%,57.4,"82,568",12.60%,2.1,0.1,16.30%,2.7,2,1.5,6.8,0.8,3,0,0,5,,,,,,,1.5,2.5,2.3,2.1,,2.2,0.4,17.1,1,2.3,1.3,16.7,16,22,17.7,4.3,2,-20,24.3,1.2,0,0,0,1,-0.02,0.02,1.3,1.2,0,1.3
452,"LONGMONT, COLORADO","LONGMONT, CO",1.20%,26.2,"91,730",20.80%,5.1,0.3,15.40%,2.6,3,1.7,4.2,0.5,4,0.8,16.7,3,,,,,,,2,1.5,2.7,1.9,,3.1,0.6,11,1,3.1,1.4,11.7,7,9.8,4.1,5.7,3,-15,20.7,1.2,0.01,0.01,0.01,2,-0.05,0.06,1.4,1.2,0,1.4
8508,"NORTH LITTLE ROCK, ARKANSAS","NORTH LITTLE ROCK, AR",0.10%,51.5,"66,144",12.60%,0.8,0,14.00%,2.3,1.8,1.3,9.6,1.5,2,0,0,5,,,,,,,1,2.5,2.5,1.9,,2.5,0.5,19.6,1,2.7,1.3,19.5,15,19.3,13,6.3,3,-15,21.3,1,0,0,0,1,-0.02,0.02,1.7,1.2,0,1.2
75,"CHESAPEAKE, VIRGINIA","CHESAPEAKE, VA",0.20%,340.8,"235,410",5.70%,4.3,0.2,15.00%,2.5,1.9,1.5,14.8,0.6,3,0.6,22.8,3,,,,,,,1.5,1.5,2.1,1.6,,1.3,0.3,21.9,2,1.6,1.9,15.1,24,17.9,12.1,5.8,3,-15,20.8,1.1,0,0,0,1,-0.02,0.02,1.3,1.2,0,1.3
3725,"KENNER, LOUISIANA","KENNER, LA",0.30%,14.9,"67,253",26.30%,1,0,13.50%,2.2,,0.9,4.2,0.6,3,0,0,5,,,,,,,1.5,2.5,,1.6,,,,33.3,2,,1.6,13.3,8,28.7,17.3,11.4,1,-25,36.4,1.2,0.01,0,0,1,-0.02,0.02,1.2,1.2,0,1.3
332,"SAN DIEGO, CALIFORNIA","SAN DIEGO, CA",1.10%,325.2,"1,390,966",5.70%,20,1,16.30%,2.7,2.8,2.1,85.2,0.6,3,2,2.9,4,152,1.1,4,17,24.6,3,3.5,3.5,2.4,3.3,4,3.1,3.8,25.3,2,2.8,2.2,18.2,179,26.1,21.7,4.4,2,-20,24.4,1.2,0.02,0.01,0.01,2,-0.05,0.06,1.2,1.2,0.5,3
114,"EDWARDSVILLE, ILLINOIS","EDWARDSVILLE, IL",0.60%,19.6,"24,823",26.30%,2.1,0.1,17.30%,2.9,2.4,1.7,1.2,0.5,3,0,0,5,,,,,,,1.5,2.5,3.5,2.3,,2.6,0.5,33,2,3,2.2,3.3,1,24.3,45.4,-21.1,,,,,0.01,0,0.01,2,-0.05,0.06,1.2,1.2,0,1.6
772,"NORMAN, OKLAHOMA","NORMAN, OK",2.10%,178.8,"119,820",6.40%,30.6,1.5,14.50%,2.4,2.1,2,8.8,0.7,3,0,0,5,,,,,,,1.5,2.5,2.3,2.1,,2.5,0.5,22.6,2,2.2,2,12,13,24.9,16.4,8.6,2,-20,28.6,0.5,0.03,0.01,0.01,3,-0.6,0.61,3.1,1.2,0,1.6
421,"YORBA LINDA, CALIFORNIA","YORBA LINDA, CA",0.30%,19.5,"67,740",26.30%,1.3,0.1,14.10%,2.3,,1,1.2,0.2,4,0,0,5,,,,,,,2,2.5,,1.8,,,,14.8,1,,0.8,1.4,1,16,21.1,-5.1,,,,,0.01,0,0,1,-0.02,0.02,1.1,1.1,0,1.2
2623,"ABERDEEN, SOUTH DAKOTA","ABERDEEN, SD",0.80%,15.5,"27,925",26.30%,2.6,0.1,17.00%,2.8,,1.2,0.8,0.3,4,0.2,18.3,3,,,,,,,2,1.5,,1.4,,,,51.7,3,,2.4,8.7,2,51.9,60,-8.1,,,,,0.01,0,0.01,2,-0.05,0.06,1.1,1.1,0,1.5
5339,"AUGUSTA, MAINE","AUGUSTA, ME",0.20%,55.1,"18,626",12.60%,1.8,0.1,12.50%,2.1,1.7,1.2,3.8,2,1,0.2,105.3,1,,,,,,,0.5,0.5,2.3,0.9,,1.6,0.3,30.6,2,2.2,2,5.3,1,23,14.7,8.3,,,,,0,0,0,1,-0.02,0.02,1.1,1.1,0,1.1
109,"DULUTH, GEORGIA","DULUTH, GA",0.20%,10,"28,988",26.30%,0.7,0,15.30%,2.6,1.6,1.4,4,1.4,2,0,0,5,,,,,,,1,2.5,2.1,1.8,,1.5,0.3,18.2,1,1.6,1.1,0,0,11.5,,,,,,,0,0,0,1,-0.02,0.02,1.1,1.1,0,1.1
68,"CHAPEL HILL, NORTH CAROLINA","CHAPEL HILL, NC",3.30%,21.1,"59,234",20.80%,13,0.7,14.00%,2.3,2.7,1.7,1.4,0.2,4,0.2,3.1,4,,,,,,,2,2,2.5,2.1,,2.7,0.5,33.1,2,3.1,2.2,6.1,3,24.5,15.5,9,2,-20,29,0.4,0.04,0.03,0.01,3,-0.6,0.61,3.1,1.1,0,1.5
395,"VIENNA, VIRGINIA","VIENNA, VA",1.00%,4.4,"16,474",37.00%,2.3,0.1,15.70%,2.6,2.3,1.5,0,0,5,0,0,5,,,,,,,2.5,2.5,3,2.6,,2.4,0.5,34.8,2,2.6,2.1,3.6,1,32.4,24.2,8.3,,,,,0.02,0,0.01,2,-0.05,0.06,1.1,1.1,0,1.6
1533,"JONESBORO, ARKANSAS","JONESBORO, AR",0.10%,79.9,"73,581",11.50%,1,0.1,12.60%,2.1,2.1,1.3,8,1.1,2,0,0,5,,,,,,,1,2.5,1.5,1.7,,1.7,0.3,19.9,1,2,1.2,12.2,6,23.5,16.8,6.7,2,-20,26.7,0.8,0,0,0,1,-0.02,0.02,1.8,1.1,0,1.1
372,"SUN PRAIRIE, WISCONSIN","SUN PRAIRIE, WI",0.60%,12.2,"32,112",26.30%,1.9,0.1,20.10%,3.3,,1.4,1.2,0.4,4,0,0,5,0,0,5,0.5,49.5,2,4.5,3.5,,3.2,2.4,,1.9,48.1,3,,2.4,5.3,1,41.9,72.6,-30.8,,,,,0.01,0,0.01,2,-0.05,0.06,1,1,0,2
1591,"MIDDLETOWN, DELAWARE","MIDDLETOWN, DE",0.60%,11.6,"20,754",26.30%,1.8,0.1,13.60%,2.3,,0.9,0.2,0.1,4,0,0,5,,,,,,,2,2.5,,1.8,,,,27.6,2,,1.6,0,0,18.8,,,,,,,0.01,0,0.01,2,-0.05,0.06,1,1,0,1.3
355,"SOLDOTNA, ALASKA","SOLDOTNA, AK",0.80%,6.9,"4,516",37.00%,1.9,0.1,9.40%,1.6,,0.7,1,2.2,1,0,0,5,,,,,,,0.5,2.5,,1.2,,,,65.1,4,,3.2,0,0,36.6,,,,,,,0.01,0,0.01,2,-0.05,0.06,1,1,0,1.5
707,"CARSON CITY, NEVADA","CARSON CITY, NV",1.10%,144.7,"54,219",7.80%,13.4,0.7,14.70%,2.4,,1.2,2,0.4,4,0,0,5,,,,,,,2,2.5,,1.8,,,,25.4,2,,1.6,16.3,8,24.7,18.4,6.3,2,-20,26.3,0.9,0.01,0.01,0.01,2,-0.05,0.06,1.5,1,0,1.4
672,"SUMMERVILLE, SOUTH CAROLINA","SUMMERVILLE, SC",0.30%,18,"49,122",26.30%,0.9,0,16.50%,2.8,1.9,1.5,3.4,0.7,3,0.4,72.7,1,,,,,,,1.5,0.5,2.2,1.2,,1.5,0.3,23.8,2,1.9,2,2.1,1,16.4,20.2,-3.8,,,,,0.01,0,0.01,1,-0.02,0.03,1,1,0,1.2
95,"CROWN POINT, INDIANA","CROWN POINT, IN",0.30%,17.7,"28,952",26.30%,1,0.1,17.80%,3,,1.2,4.6,1.6,2,0,0,5,,,,,,,1,2.5,,1.4,,,,37.6,2,,1.6,4.3,1,29.2,26.1,3.1,,,,,0.01,0,0.01,1,-0.02,0.03,1,1,0,1.3
340,"SANTA MONICA, CALIFORNIA","SANTA MONICA, CA",4.60%,8.4,"92,495",26.30%,12.7,0.6,27.00%,4.5,2.7,2.6,3.8,0.4,4,0,0,5,23,2.5,3,3.5,19,4,3.5,4.5,2.6,3.7,2.5,2.9,2.6,51.5,3,2.7,2.9,7.4,7,46.2,26.2,20.1,1,-25,45.1,0.3,0.05,0.04,0.02,3,-0.6,0.62,3.1,1,0.5,3.1
627,"PARKERSBURG, WEST VIRGINIA","PARKERSBURG, WV",0.30%,11.8,"30,596",26.30%,0.8,0,13.00%,2.2,,0.9,3.8,1.2,2,0.2,71.4,1,,,,,,,1,0.5,,0.6,,,,21.7,2,,1.6,2.8,1,19.9,4.9,15,,,,,0.01,0,0.01,1,-0.02,0.03,1,1,0,1
396,"VILLA PARK, ILLINOIS","VILLA PARK, IL",0.80%,4.7,"21,867",37.00%,1.9,0.1,20.30%,3.4,,1.4,0.2,0.1,4,0,0,5,,,,,,,2,2.5,,1.8,,,,56.3,3,,2.4,4.7,2,44,45.6,-1.6,,,,,0.01,0,0.01,2,-0.05,0.06,0.9,0.9,0,1.6
400,"WARREN, PENNSYLVANIA","WARREN, PA",0.30%,2.9,"9,333",45.10%,0.6,0,12.30%,2,2,1.2,0,0,5,0,0,5,,,,,,,2.5,2.5,3.1,2.6,,1.7,0.3,33.4,2,2.8,2.2,0,0,34.1,,,,,,,0.01,0,0.01,1,-0.02,0.03,0.9,0.9,0,1.5
155,"HENDERSON, NEVADA","HENDERSON, NV",0.20%,107.7,"284,817",7.80%,2.1,0.1,15.40%,2.6,2.1,1.5,11,0.4,4,0.2,7.8,4,,,,,,,2,2,2.6,2.1,,2.4,0.5,27.7,2,2.9,2.2,8.5,18,25.4,18.9,6.6,2,-20,26.6,0.8,0,0,0,1,-0.02,0.02,1.1,0.9,0,1.4
34,"BLOOMINGTON, INDIANA","BLOOMINGTON, IN",4.90%,23.2,"83,636",20.80%,19.8,1,14.80%,2.5,2.6,1.9,8.4,1,2,0,0,5,,,,,,,1,2.5,2.6,1.9,,2.8,0.6,48.5,3,3.1,3,9.2,6,40.3,19.1,21.2,1,-25,46.2,0.2,0.06,0.04,0.02,3,-0.6,0.62,3.1,0.9,0,1.7
1080,"METAIRIE, LOUISIANA","METAIRIE, LA",0.30%,23.2,"144,822",20.80%,1.3,0.1,16.40%,2.7,,1.1,6.6,0.5,4,0,0,5,,,,,,,2,2.5,,1.8,,,,24.7,2,,1.6,8.3,11,21.8,15.3,6.4,2,-20,26.4,0.8,0.01,0,0.01,1,-0.02,0.03,1,0.9,0,1.3
501,"ROCKFORD, ILLINOIS","ROCKFORD, IL",0.30%,61.1,"148,640",11.50%,2.5,0.1,15.80%,2.6,2.5,1.6,15.6,1,2,0.4,22.7,3,,,,,,,1,1.5,1.9,1.4,,2.3,0.5,23.3,2,2.5,2.1,20.2,40,21.4,15.2,6.2,2,-20,26.2,0.9,0.01,0,0.01,1,-0.02,0.03,0.8,0.9,0,1.3
149,"HALES CORNERS, WISCONSIN","HALES CORNERS, WI",0.40%,3.2,"7,704",45.10%,0.7,0,16.10%,2.7,,1.1,0.2,0.3,4,0,0,5,,,,,,,2,2.5,,1.8,,,,37.7,2,,1.6,0,0,33,,,,,,,0.01,0,0.01,1,-0.02,0.03,0.8,0.8,0,1.3
1011,"CLARKSVILLE, TENNESSEE","CLARKSVILLE, TN",0.10%,97.6,"147,771",10.70%,0.6,0,13.80%,2.3,1.7,1.3,18.6,1.3,2,0.2,45.5,2,,,,,,,1,1,1.6,1.1,,1.6,0.3,21.9,2,1.8,2,8.7,6,21.1,12,9.1,2,-20,29.1,0.4,0,0,0,1,-0.02,0.02,2,0.8,0,1.1
98,"DANVILLE, KENTUCKY","DANVILLE, KY",0.40%,15.8,"16,657",26.30%,1.4,0.1,9.70%,1.6,,0.7,1.8,1.1,2,0,0,5,,,,,,,1,2.5,,1.4,,,,10.7,1,,0.8,6.7,1,6.6,4.8,1.8,,,,,0.01,0,0.01,1,-0.02,0.03,0.8,0.8,0,0.9
127,"FERNDALE, MICHIGAN","FERNDALE, MI",1.50%,3.9,"20,159",45.10%,3.3,0.2,21.50%,3.6,2.4,2,0.8,0.4,4,0,0,5,8.5,4.2,2,0.5,27.8,3,3,4,3.1,3.4,3.9,2.8,3.6,49.1,3,2.2,2.8,18.6,8,41.6,18.7,22.9,1,-25,47.9,0,0.02,0.01,0.01,3,-0.6,0.61,3.1,0.8,0.5,3
1461,"DECATUR, ALABAMA","DECATUR, AL",0.30%,53.7,"54,844",12.60%,2,0.1,12.60%,2.1,,0.9,3.2,0.6,3,0,0,5,,,,,,,1.5,2.5,,1.6,,,,26,2,,1.6,13,7,25.6,15.8,9.8,2,-20,29.8,0.3,0,0,0,1,-0.02,0.02,2,0.7,0,1.2
380,"THE VILLAGES, FLORIDA","THE VILLAGES, FL",0.00%,30.8,"74,618",17.20%,0,0,13.90%,2.3,,0.9,0,0,5,0,,,,,,,,,2.5,,,1,,,,22.3,2,,1.6,14.3,3,18,11.3,6.7,3,-15,21.7,1,0,0,0,,,,,0.7,0,1.1
487,"SAN LUIS OBISPO, CALIFORNIA","SAN LUIS OBISPO, CA",9.80%,12.8,"46,997",26.30%,29.9,1.5,13.30%,2.2,2.7,2,1.2,0.3,4,0,0,5,,,,,,,2,2.5,2.6,2.3,,3.3,0.7,47.2,3,3.1,3,12.5,4,40.5,17.7,22.8,1,-25,47.8,0,0.14,0.05,0.08,3,-0.6,0.68,2.9,0.7,0,1.7
997,"BOSSIER CITY, LOUISIANA","BOSSIER CITY, LA",0.30%,42.3,"67,511",12.60%,1.8,0.1,13.30%,2.2,1.8,1.3,5.2,0.8,3,0,0,5,,,,,,,1.5,2.5,1.7,1.9,,1.4,0.3,20.8,2,1.7,1.9,18.2,10,19.2,10,9.2,3,-15,24.2,0.5,0,0,0,1,-0.02,0.02,1.3,0.7,0,1.2
248,"NARRAGANSETT, RHODE ISLAND","NARRAGANSETT, RI",0.40%,3.6,"3,977",45.10%,0.9,0,12.90%,2.2,2.1,1.3,0,0,5,0,0,5,,,,,,,2.5,2.5,2.8,2.6,,2,0.4,29.4,2,2.3,2.1,0,0,15.7,,,,,,,0.01,0,0.01,1,-0.02,0.03,0.7,0.7,0,1.4
5701,"BUELLTON, CALIFORNIA","BUELLTON, CA",0.90%,1.6,"5,087",51.00%,1.7,0.1,10.90%,1.8,1.7,1.1,0.2,0.4,4,0,0,5,0,0,5,0,0,5,4.5,5,2.4,4.3,0.2,2.2,0.6,44.6,3,1.7,2.7,0,0,15.7,,,,,,,0.02,0,0.02,2,-0.05,0.07,0.7,0.7,0.5,2.4
569,"CHEYENNE, WYOMING","CHEYENNE, WY",0.30%,24.5,"62,986",20.80%,1.4,0.1,15.90%,2.7,2.4,1.6,7.2,1.1,2,0.4,39.2,2,,,,,,,1,1,2.4,1.3,,2.1,0.4,29.2,2,2.3,2.1,9.5,7,22.7,14.3,8.3,2,-20,28.3,0.5,0.01,0,0,1,-0.02,0.02,1.2,0.7,0,1.2
2,"ALEXANDRIA, MINNESOTA","ALEXANDRIA, MN",1.00%,16,"13,203",26.30%,3.3,0.2,14.30%,2.4,,1,0.4,0.3,4,0,0,5,,,,,,,2,2.5,,1.8,,,,20,2,,1.6,0,0,19.1,,,,,,,0.02,0,0.02,2,-0.05,0.07,0.7,0.7,0,1.3
19394,"HILTON HEAD ISLAND, SOUTH CAROLINA","HILTON HEAD ISLAND, SC",1.20%,41.4,"39,666",12.60%,7,0.3,12.90%,2.2,,1,4.8,1.2,2,1.4,79.5,1,,,,,,,1,0.5,,0.6,,,,58.6,3,,2.4,5,2,51.3,34.5,16.8,,,,,0.02,0,0.02,2,-0.05,0.07,0.6,0.6,0,1.2
26,"BATAVIA, ILLINOIS","BATAVIA, IL",1.20%,9.6,"26,499",26.30%,3.4,0.2,17.70%,3,,1.2,1.6,0.6,3,0,0,5,,,,,,,1.5,2.5,,1.6,,,,49.8,3,,2.4,5.9,2,46.4,36.5,9.9,,,,,0.02,0,0.02,2,-0.05,0.07,0.6,0.6,0,1.4
1371,"WHEELING, WEST VIRGINIA","WHEELING, WV",0.10%,13.8,"27,521",26.30%,0.4,0,11.90%,2,,0.8,1,0.4,4,0,0,5,,,,,,,2,2.5,,1.8,,,,21.2,2,,1.6,11.8,6,22.2,11.9,10.3,2,-20,30.3,0.2,0,0,0,1,-0.02,0.02,1.5,0.5,0,1.2
242,"MOUNTAIN HOME, ARKANSAS","MOUNTAIN HOME, AR",0.40%,11.7,"12,253",26.30%,1.2,0.1,9.80%,1.6,1.4,1,1.2,1,2,0,0,5,,,,,,,1,2.5,1.9,1.8,,0.8,0.2,16,1,1.1,1,0,0,14.2,,,,,,,0.01,0,0.01,1,-0.02,0.03,0.5,0.5,0,0.9
54,"BURLINGAME, CALIFORNIA","BURLINGAME, CA",1.00%,4.4,"30,401",37.00%,2.3,0.1,20.00%,3.3,,1.4,1.2,0.4,4,0,0,5,,,,,,,2,2.5,,1.8,,,,35.8,2,,1.6,13.9,5,35.5,14.7,20.8,1,-25,45.8,0.2,0.02,0,0.01,2,-0.05,0.06,1.1,0.4,0,1.3
1171,"BELLEVUE, NEBRASKA","BELLEVUE, NE",0.00%,15.9,"53,040",26.30%,0.1,0,19.70%,3.3,,1.3,0.4,0.1,4,0,0,5,,,,,,,2,2.5,,1.8,,,,26.1,2,,1.6,8.1,6,26.4,18.2,8.1,2,-20,28.1,0.6,0,0,0,,,,,0.4,0,1.3
2262,"MELROSE, MASSACHUSETTS","MELROSE, MA",0.80%,4.7,"28,132",37.00%,1.7,0.1,15.70%,2.6,2.1,1.5,1,0.4,4,0,0,5,,,,,,,2,2.5,2.5,2.3,,1.9,0.4,22.1,2,2.5,2.1,7.1,3,21.9,10.4,11.6,2,-20,31.6,0,0.01,0,0.01,2,-0.05,0.06,1.5,0.4,0,1.3
117,"ESTERO, FLORIDA","ESTERO, FL",0.50%,20,"31,510",20.80%,1.9,0.1,12.60%,2.1,,0.9,0,0,5,0,0,5,,,,,,,2.5,2.5,,2,,,,20.4,2,,1.6,4,1,16.2,6.2,10,,,,,0.01,0,0.01,1,-0.02,0.03,0.4,0.4,0,1.2
1367,"WEST VALLEY CITY, UTAH","WEST VALLEY CITY, UT",0.30%,35.6,"135,546",17.20%,1.5,0.1,13.90%,2.3,,1,10.8,0.8,3,0,0,5,,,,,,,1.5,2.5,,1.6,,,,23.5,2,,1.6,5.8,6,22,10.2,11.8,2,-20,31.8,0,0,0,0,1,-0.02,0.02,1.3,0.3,0,1.1
333,"SAN ELIZARIO, TEXAS","SAN ELIZARIO, TX",0.00%,10.3,"9,213",26.30%,0,0,7.10%,1.2,1.4,0.8,0.2,0.2,4,0,,,,,,,,,2,,2.5,1.3,3.9,1.8,3.4,18.9,1,1.9,1.2,0,0,15.6,,,,,,,0,0,0,,,,,0,0,1.3
